game_str,play_id,timestamp,player_position,position,play_type,home_team,away_team,top_bottom_inning,pitcher,catcher,first_base,second_base,third_base,shortstop,left_field,center_field,right_field,batter,first_baserunner,second_baserunner,third_baserunner,field_x_7,field_y_7,field_x_8,field_y_8,field_x_9,field_y_9,field_x_10,field_y_10,field_x_11,field_y_11,field_x_12,field_y_12,ball_position_x,ball_position_y,ball_position_z,hist_as,asplus,runner_id,from_base,to_base,attempted,was_safe,runner_x,runner_y,runner_dist_to_base,fielder_x,fielder_y,fielder_dist_to_base,baserunner_player_id,player_id,num_appearances,peak_speed_ft_per_s,pct90_speed_ft_per_s,safe_probability
y1_d008_JJS_YJD,231,7693108,9,right field,ball acquired,YJD,JJS,bottom,JJS-1122,JJS-1834,JJS-2517,JJS-2187,JJS-1116,JJS-2335,JJS-1625,JJS-1890,JJS-2238,YJD-0193,YJD-0281,NA,NA,-128.5083,201.0108,49.4415,330.066,88.3377,319.059,60.5496,71.2461,-30.3195,115.4319,,,85.3239,320.091,-0.92844,0.1026200624172649,108.1987562861141,10,Home,2B,True,True,60.5496,71.2461,82.30887816857911,88.3377,319.059,211.40058827328275,YJD-0193,YJD-0193,34.0,29.998663737240033,28.394677012646664,0.9227912535071511
y1_d009_GEA_YJD,44,1475141,7,left field,ball acquired,YJD,GEA,bottom,GEA-1192,GEA-1563,GEA-2400,GEA-1485,GEA-2182,GEA-1102,GEA-1284,GEA-1874,GEA-1555,YJD-0066,YJD-0185,NA,NA,-223.5621,215.9244,-15.8256,274.0848,109.7628,228.3387,52.9182,92.4573,-58.9293,77.0058,,,-224.2791,216.8178,-0.6486,0.09203650527739164,101.58915917886794,10,Home,2B,True,True,52.9182,92.4573,63.19441442508982,-223.5621,215.9244,240.59834054242768,YJD-0066,YJD-0066,8.0,30.26543865880685,26.931878974053117,0.9857249321927932
y1_d009_GEA_YJD,79,2550691,7,left field,ball acquired,YJD,GEA,top,YJD-0273,YJD-0007,YJD-0172,YJD-0281,YJD-0066,YJD-0345,YJD-0338,YJD-0193,YJD-0185,GEA-1485,NA,GEA-2182,NA,-200.367,197.9109,6.7884,264.5478,82.7463,189.1386,58.134,75.9105,-31.8816,112.4103,,,-193.7418,198.897,-1.291383,0.10638346722990431,117.42522115377866,10,Home,2B,True,True,58.134,75.9105,77.39314547329111,-200.367,197.9109,212.5447962849479,GEA-1485,,,,26.05839904562942,0.9731901273968624
y1_d010_GEA_YJD,142,4777916,9,right field,ball acquired,YJD,GEA,top,YJD-0133,YJD-0020,YJD-0223,YJD-0281,YJD-0025,YJD-0345,YJD-0327,YJD-0338,YJD-0193,GEA-1874,GEA-2400,NA,NA,-119.8035,234.9579,28.995,305.2497,96.6165,247.8567,32.6091,24.1332,18.7926,118.3506,-58.0788,84.8511,102.5652,252.1923,4.1169,0.10447482447346153,110.1543480384476,10,Home,2B,True,True,32.6091,24.1332,107.91168585954907,96.6165,247.8567,154.72908584729632,GEA-1874,GEA-1874,4.0,28.30210015193219,27.612562226049626,0.7483905196493975
y1_d010_GEA_YJD,271,9897366,8,center field,ball acquired,YJD,GEA,top,YJD-0026,YJD-0020,YJD-0223,YJD-0281,YJD-0025,YJD-0345,YJD-0327,YJD-0338,YJD-0193,GEA-1874,GEA-2400,GEA-1485,NA,-99.6861,350.7378,-97.7013,352.4313,112.2735,234.6282,47.2353,101.2944,,,,,-97.6638,352.515,-0.4116,0.10157277415559818,113.03616912574684,10,Home,2B,True,True,47.2353,101.2944,53.776867121932646,-97.7013,352.4313,245.69252133791133,GEA-1874,GEA-1874,4.0,28.30210015193219,27.612562226049626,0.9908538102259659
y1_d011_GEA_YJD,32,1151373,7,left field,ball acquired,YJD,GEA,top,YJD-0362,YJD-0007,YJD-0281,YJD-0345,YJD-0172,YJD-0066,YJD-0193,YJD-0338,YJD-0327,GEA-1102,NA,GEA-1874,NA,-179.8605,171.2151,-65.1756,266.1351,123.9231,192.2604,56.0136,83.88,,,-23.5929,19.6002,-177.7041,162.0336,0.0,0.10638346722990431,117.42522115377866,10,Home,2B,True,True,56.0136,83.88,70.68845581111529,-179.8605,171.2151,185.21548134068058,GEA-1102,GEA-1102,4.0,25.510663511559237,25.006198543683123,0.9894142070014035
y1_d011_GEA_YJD,83,2741923,9,right field,ball acquired,YJD,GEA,bottom,GEA-1307,GEA-1563,GEA-2400,GEA-1485,GEA-2182,GEA-1102,GEA-1555,GEA-2234,GEA-1874,YJD-0327,YJD-0007,YJD-0172,NA,-119.7663,239.4633,59.1378,288.9096,83.7978,213.6963,52.5456,47.9883,-2.4654,126.3462,-60.1926,58.0926,85.5324,215.0817,0.513054,0.09307060031140338,98.13016054842764,10,Home,2B,True,True,52.5456,47.9883,94.88882345276497,83.7978,213.6963,120.57495477307882,YJD-0327,YJD-0327,66.0,29.870568131858487,27.406927956210502,0.9050205396094727
y1_d011_GEA_YJD,138,5009373,8,center field,ball acquired,YJD,GEA,top,YJD-0362,YJD-0007,YJD-0281,YJD-0345,YJD-0172,YJD-0066,YJD-0193,YJD-0338,YJD-0327,GEA-2400,GEA-1555,NA,NA,-81.8853,258.3273,93.1503,356.766,94.5747,380.7132,-17.8989,121.7214,,,,,91.4745,351.066,-0.434913,0.10157277415559818,113.03616912574684,10,Home,2B,True,True,-17.8989,121.7214,18.66103531881337,93.1503,356.766,247.93021829960543,GEA-2400,,,,26.05839904562942,0.9995718715195476
y1_d011_GEA_YJD,171,6047023,8,center field,ball acquired,YJD,GEA,top,YJD-0362,YJD-0007,YJD-0281,YJD-0345,YJD-0172,YJD-0066,YJD-0193,YJD-0338,YJD-0327,GEA-1485,GEA-2234,GEA-1102,NA,-118.3944,235.7244,82.3161,374.9193,92.4825,335.5002,47.5224,101.4213,,,,,83.4465,375.735,-0.575514,0.10157277415559818,113.03616912574684,10,Home,2B,True,True,47.5224,101.4213,53.96895770209019,82.3161,374.9193,261.2277160480871,GEA-1485,,,,26.05839904562942,0.9939917185258512
y1_d013_IXC_QEA,153,5542825,9,right field,ball acquired,QEA,IXC,top,QEA-0127,QEA-0120,QEA-0263,QEA-0365,QEA-0369,QEA-0027,QEA-0180,QEA-0117,QEA-0235,IXC-1653,IXC-2110,NA,NA,-117.9348,256.5777,106.2741,344.2521,133.9482,310.7856,54.9537,40.7943,18.5841,117.9582,,,134.7729,311.862,6.48105,0.10236696419942282,107.93189898995115,10,Home,2B,True,True,54.9537,40.7943,102.23175561526858,133.9482,310.7856,227.41870426726118,IXC-1653,IXC-1653,4.0,26.511925623198323,26.160875857529216,0.842040138840132
y1_d014_IXC_QEA,45,1526967,8,center field,ball acquired,QEA,IXC,bottom,IXC-1258,IXC-1272,IXC-2396,IXC-2110,IXC-1848,IXC-2423,IXC-1016,IXC-1068,IXC-2065,QEA-0364,NA,QEA-0180,QEA-0252,-116.1705,240.9126,0.7059,277.2552,108.4359,283.5732,27.0531,23.139,,,-51.4158,84.6534,5.02899,280.8192,2.613456,0.08356217260818001,92.99291029487446,10,Home,2B,True,True,27.0531,23.139,107.32649971283887,0.7059,277.2552,150.25685815246504,QEA-0364,QEA-0364,25.0,26.970532136018377,26.444167347870454,0.8218127831968707
y1_d014_IXC_QEA,263,9495424,9,right field,ball acquired,QEA,IXC,bottom,IXC-2080,IXC-1272,IXC-2396,IXC-2110,IXC-1848,IXC-2423,IXC-1016,IXC-1068,IXC-2065,QEA-0364,NA,QEA-0180,NA,-120.2703,230.247,39.5073,271.9473,183.0042,265.8327,49.9974,96.9054,,,,,184.1883,267.1494,-0.3081,0.09105997836380673,96.01023595505767,10,Home,2B,True,True,49.9974,96.9054,58.35601902049179,183.0042,265.8327,229.706455736294,QEA-0364,QEA-0364,25.0,26.970532136018377,26.444167347870454,0.9917796066179317
y1_d014_IXC_QEA,285,10173574,9,right field,ball acquired,QEA,IXC,bottom,IXC-2080,IXC-1272,IXC-2396,IXC-2110,IXC-1848,IXC-2423,IXC-1016,IXC-1068,IXC-2065,QEA-0263,NA,QEA-0369,NA,-112.9128,226.2849,67.1739,338.0886,116.9649,369.0846,52.2354,94.5414,,,-34.8579,21.432,115.6776,366.78,0.0,0.09105997836380673,96.01023595505767,10,Home,2B,True,True,52.2354,94.5414,61.4987619966451,116.9649,369.0846,268.8600777154727,QEA-0263,QEA-0263,44.0,27.428684397701595,24.03543769705148,0.9943893716855686
y1_d016_OXG_QEA,119,3720764,9,right field,ball acquired,QEA,OXG,top,QEA-0352,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0249,QEA-0235,QEA-0252,OXG-0018,OXG-0396,NA,OXG-0079,-126.7062,234.9063,-13.2027,291.3813,189.2463,206.6196,60.7086,70.1634,-31.9806,115.6611,,,189.1602,206.2545,0.0,0.10236696419942282,107.93189898995115,10,Home,2B,True,True,60.7086,70.1634,83.16209000211575,189.2463,206.6196,205.3130360397264,OXG-0018,OXG-0018,11.0,26.333530224791353,25.56135159278554,0.9663962887888106
y1_d016_OXG_QEA,244,7979814,8,center field,ball acquired,QEA,OXG,top,QEA-0391,QEA-0071,QEA-0180,QEA-0365,QEA-0369,QEA-0027,QEA-0249,QEA-0235,QEA-0252,OXG-0162,NA,OXG-0134,NA,-107.3391,257.5803,-44.5203,259.8579,113.7621,257.4045,41.4678,25.3722,,,-61.1124,75.1386,-43.7211,259.3512,0.377493,0.10261923559053358,114.20073308224296,10,Home,2B,True,True,41.4678,25.3722,109.76241692710671,-44.5203,259.8579,140.11880210913876,OXG-0162,OXG-0162,9.0,27.172617838552107,26.693957715438813,0.7878007744797465
y1_d018_OXG_QEA,143,4039767,9,right field,ball acquired,QEA,OXG,top,QEA-0404,QEA-0071,QEA-0263,QEA-0369,QEA-0180,QEA-0027,QEA-0365,QEA-0235,QEA-0364,OXG-0162,NA,OXG-0134,NA,-122.1906,220.1517,51.4521,355.6704,76.5651,353.8635,59.9013,70.3695,,,-56.6046,52.5147,75.1299,355.56,0.0,0.10236696419942282,107.93189898995115,10,Home,2B,True,True,59.9013,70.3695,82.43287737268426,76.5651,353.8635,239.43529850517027,OXG-0162,OXG-0162,9.0,27.172617838552107,26.693957715438813,0.9480726072256437
y1_d019_JFU_YJD,303,10239016,7,left field,ball acquired,YJD,JFU,top,YJD-0105,YJD-0020,YJD-0223,YJD-0281,YJD-0025,YJD-0345,YJD-0327,YJD-0338,YJD-0193,JFU-2068,NA,JFU-1850,JFU-1832,-181.7145,168.1563,-12.3417,270.4902,98.2179,203.7726,43.3026,106.7493,,,,,-180.4905,167.6757,0.0,0.10638346722990431,117.42522115377866,10,Home,2B,True,True,43.3026,106.7493,47.80382847900364,-181.7145,168.1563,186.3169357303302,JFU-2068,JFU-2068,4.0,28.197267065444475,27.799938573080144,0.9950837267937259
y1_d020_JFU_YJD,57,2004602,7,left field,ball acquired,YJD,JFU,top,YJD-0133,YJD-0007,YJD-0223,YJD-0281,YJD-0066,YJD-0345,YJD-0193,YJD-0338,YJD-0327,JFU-1658,JFU-2068,NA,NA,-228.8904,210.2787,-3.108,291.0003,111.129,210.0225,30.4401,115.8537,,,,,-228.3669,209.9883,0.0,0.10638346722990431,117.42522115377866,10,Home,2B,True,True,30.4401,115.8537,32.41665762690534,-228.8904,210.2787,243.5696144551902,JFU-1658,JFU-1658,3.0,24.708854617322924,24.332539213431385,0.9993394286316741
y1_d020_JFU_YJD,191,7338436,7,left field,ball acquired,YJD,JFU,bottom,JFU-1661,JFU-1379,JFU-2348,JFU-1902,JFU-2267,JFU-2068,JFU-1658,JFU-1600,JFU-2129,YJD-0345,YJD-0066,NA,NA,-123.1509,324.0186,-94.0977,325.6302,106.4268,238.7025,59.0451,81.0165,,,,,-122.4096,323.289,-0.388014,0.10779152023745979,118.97941881356286,10,Home,2B,True,True,59.0451,81.0165,74.83853356567057,-123.1509,324.0186,232.34128543323934,YJD-0345,YJD-0345,141.0,30.29178295214727,28.29335863307854,0.9514293890553974
y1_d020_JFU_YJD,217,8286886,8,center field,ball acquired,YJD,JFU,bottom,JFU-2379,JFU-1379,JFU-2348,JFU-1902,JFU-2267,JFU-2068,JFU-1658,JFU-1600,JFU-2129,YJD-0281,NA,YJD-0338,NA,-104.5143,224.8866,84.5448,337.0242,119.5197,355.3722,27.8436,116.8686,,,-6.7338,3.8058,83.9064,337.545,0.332898,0.1035428065337819,115.22853725721525,10,Home,2B,True,True,27.8436,116.8686,29.629568456526663,84.5448,337.0242,226.40226984878046,YJD-0281,YJD-0281,16.0,26.801666863275496,26.44255914518328,0.9990092183154013
y1_d021_JFU_YJD,10,190598,7,left field,ball acquired,YJD,JFU,top,YJD-0362,YJD-0020,YJD-0281,YJD-0066,YJD-0172,YJD-0345,YJD-0327,YJD-0193,YJD-0338,JFU-1658,JFU-1902,NA,NA,-86.3208,241.4733,-63.4518,296.3145,124.0206,208.197,53.1897,45.7575,-5.6493,125.6907,,,-87.018,242.7705,-0.516522,0.10638346722990431,117.42522115377866,10,Home,2B,True,True,53.1897,45.7575,97.10555078027208,-86.3208,241.4733,143.37160432083473,JFU-1658,JFU-1658,3.0,24.708854617322924,24.332539213431385,0.9521302210783323
y1_d021_JFU_YJD,20,593748,8,center field,ball acquired,YJD,JFU,bottom,JFU-1530,JFU-1832,JFU-2348,JFU-1902,JFU-1626,JFU-2068,JFU-2315,JFU-1850,JFU-2129,YJD-0281,YJD-0338,YJD-0327,NA,-83.2818,330.4776,-84.084,348.054,113.4627,226.4976,61.0791,62.8488,-27.2562,124.0773,-60.0315,66.0918,-82.5558,346.299,-0.338982,0.1035428065337819,115.22853725721525,10,Home,2B,True,True,61.0791,62.8488,88.57783536669882,-84.084,348.054,236.50579268170154,YJD-0281,YJD-0281,16.0,26.801666863275496,26.44255914518328,0.9273683532897518
y1_d021_JFU_YJD,58,2154636,7,left field,ball acquired,YJD,JFU,bottom,JFU-1530,JFU-1832,JFU-2348,JFU-1902,JFU-1626,JFU-2068,JFU-2315,JFU-1850,JFU-2129,YJD-0327,NA,YJD-0345,NA,-196.5816,256.173,-71.8689,266.4153,107.1387,181.3593,33.972,111.9522,,,,,-199.0212,256.9518,-0.5373,0.10779152023745979,118.97941881356286,10,Home,2B,True,True,33.972,111.9522,37.155525414667466,-196.5816,256.173,235.22327560758097,YJD-0327,YJD-0327,66.0,29.870568131858487,27.406927956210502,0.9975651065354407
y1_d021_JFU_YJD,129,4537086,8,center field,ball acquired,YJD,JFU,top,YJD-0362,YJD-0020,YJD-0281,YJD-0066,YJD-0172,YJD-0345,YJD-0327,YJD-0193,YJD-0338,JFU-1902,JFU-2068,JFU-1850,NA,-72.5724,253.9713,-6.696,241.7871,84.5541,256.3209,55.0728,39.6813,-10.8999,126.9204,,,-5.62869,240.6819,3.87213,0.10157277415559818,113.03616912574684,10,Home,2B,True,True,55.0728,39.6813,103.23550101360482,-6.696,241.7871,114.98223663857823,JFU-1902,JFU-1902,7.0,26.550992606868775,26.01264827283078,0.892400151430111
y1_d022_AKX_YJD,12,328112,9,right field,ball acquired,YJD,AKX,top,YJD-0124,YJD-0020,YJD-0223,YJD-0405,YJD-0066,YJD-0172,YJD-0327,YJD-0193,YJD-0281,AKX-1496,NA,AKX-2076,NA,-116.6934,186.4791,-4.866,258.4176,136.5312,142.5453,42.9894,102.9783,,,-16.6935,8.7354,136.6311,142.4259,-0.0588798,0.10447482447346153,110.1543480384476,10,Home,2B,True,True,42.9894,102.9783,49.245614863153044,136.5312,142.5453,137.41333605414724,AKX-1496,AKX-1496,3.0,23.194340123507104,23.17816718888633,0.9989942545329186
y1_d022_AKX_YJD,199,6460662,8,center field,ball acquired,YJD,AKX,bottom,AKX-1996,AKX-1496,AKX-1826,AKX-2124,AKX-2097,AKX-2226,AKX-2319,AKX-1254,AKX-1435,YJD-0193,NA,YJD-0020,NA,-135.372,158.487,93.5544,380.0667,101.2341,342.39,46.5921,101.6469,,,-38.2485,28.1898,89.3727,373.998,-0.720978,0.09506766447208016,105.79689970064223,10,Home,2B,True,True,46.5921,101.6469,53.043411108449654,93.5544,380.0667,269.8058198190877,YJD-0193,YJD-0193,34.0,29.998663737240033,28.394677012646664,0.9877019468874481
y1_d022_AKX_YJD,262,8709662,9,right field,ball acquired,YJD,AKX,bottom,AKX-1201,AKX-1496,AKX-1826,AKX-2124,AKX-2097,AKX-2226,AKX-2319,AKX-1254,AKX-1435,YJD-0405,NA,YJD-0172,NA,-134.0343,163.3359,100.4244,371.7627,106.0233,368.6655,35.1909,113.037,,,,,104.6364,367.119,0.0,0.09903929696283675,104.42333109541353,10,Home,2B,True,True,35.1909,113.037,37.85980469851898,106.0233,368.6655,263.8998939619719,YJD-0405,YJD-0405,25.0,26.674085714040885,25.85890800679202,0.9982464329645654
y1_d023_AKX_YJD,56,5827168,7,left field,ball acquired,YJD,AKX,top,YJD-0293,YJD-0020,YJD-0281,YJD-0172,YJD-0345,YJD-0066,YJD-0185,YJD-0338,YJD-0327,AKX-1322,AKX-2124,NA,NA,-168.2355,208.2759,-39.6876,277.4181,128.4489,214.2684,54.5811,40.4796,,,-60.795,55.1763,-171.4716,203.6916,-0.4974,0.10638346722990431,117.42522115377866,10,Home,2B,True,False,54.5811,40.4796,102.29797697594024,-168.2355,208.2759,186.83938391318893,AKX-1322,,,,26.05839904562942,0.8665332807308246
y1_d024_AKX_YJD,118,3678479,8,center field,ball acquired,YJD,AKX,top,YJD-0191,YJD-0007,YJD-0223,YJD-0281,YJD-0405,YJD-0172,YJD-0345,YJD-0338,YJD-0327,AKX-2089,AKX-2319,NA,NA,-89.3286,283.3965,89.8368,380.2443,89.4288,339.7749,48.0354,99.6603,-53.5059,87.1122,,,89.0025,379.464,-0.968784,0.10157277415559818,113.03616912574684,10,Home,2B,True,True,48.0354,99.6603,55.270777534335444,89.8368,380.2443,268.70676604196257,AKX-2089,,,,26.05839904562942,0.9931858279132629
